id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,WhiteWon,BlackWon
1604312,Skakmot odlinga 2015,Reykjavik ISL,2015,"Thorsteinsdottir,G","Kristinsson,Ogmundur",0-1,2031,C89,1956,0,1
1604848,Manchester May IM 2015,Manchester USA,2015,Yuan Yuanling,"Akylbekov,Nasyr",0-1,2228,C89,2270,0,1
1605508,16th ch-EUR Indiv w 2015,Chakvi GEO,2015,"Mammadzada,G","Batsiashvili,N",0-1,2473,C89,2336,0,1
1606117,TCh-CRO Final 2015,Sibenik CRO,2015,"Zelic,Z","Brkic,A",1/2-1/2,2604,C89,2378,0,0
1606664,ch-EUR Rapid Women 2015,Kutaisi GEO,2015,"Mammadzada,G","Tereladze,S",1-0,2128,C89,2336,1,0
1607553,TCh-FRA Top 12 2015,Montpellier FRA,2015,"Solodovnichenko,Y","Milliet,S",1-0,2369,C89,2592,1,0
1608155,Mitropa Cup Women 2015,Zillertal AUT,2015,"Schnegg,A","Novosadova,K",1/2-1/2,2211,C89,2054,0,0
1608749,19th Voronezh Master Open,Voronezh RUS,2015,"Strelnikov,S","Sizintsev,Alexey",1-0,2150,C89,2377,1,0
1609591,8th Asrian Memorial 2015,Yerevan ARM,2015,"Zhigalko,A","Petrosyan,T1",0-1,2423,C89,2586,0,1
1610355,8th Sveins Memorial,Oslo NOR,2015,"Nass,Sara","Sjoberg,Isak",1/2-1/2,1881,C89,1611,0,0
1610983,8th Sveins Memorial,Oslo NOR,2015,"Amarapala,Sheroni","Sjoberg,Isak",0-1,1881,C89,1148,0,1
1611748,Golden Prague Open 2015,Prague CZE,2015,"Aubrecht,Petr","Vitek,Jan",0-1,1778,C89,1714,0,1
1612146,43rd Sparkassen Open,Dortmund GER,2015,"Hartung,T2","Steinmetzer,T",0-1,2187,C89,2012,0,1
1612694,Oceania Zonal 2015,Cammeray AUS,2015,"Solomon,SJ","Press,Harry",1-0,1889,C89,2365,1,0
1613433,11th Baltic Pearl Open,Lazy POL,2015,"Nowak,L2","Miturova,M",1/2-1/2,2149,C89,2116,0,0
1613994,40th Vsetin Open 2015,Vsetin CZE,2015,"Trcalek,David","Mieres,Petr",1-0,1850,C89,1679,1,0
1614637,35th Benasque Open 2015,Benasque ESP,2015,"Vocaturo,D","Ubilava,E",1/2-1/2,2480,C89,2572,0,0
1615428,XVII Sant Marti Open 2015,Barcelona ESP,2015,"Tateo,Ida","Cervello I Tost,Roger",0-1,1960,C89,1301,0,1
1615998,TCh-EUR Youth U18 2015,Karpacz POL,2015,"Markoja,S","Gorbanovsky,O",0-1,2308,C89,2276,0,1
1616729,ch-Francophonie 2015,Montreal CAN,2015,"Bonne-Annee,Jean-Phillippe","Renaux,O",0-1,1918,C89,,0,1
1617264,105 Jahre FC St. Pauli Op,Hamburg GER,2015,"Stein,Robert","Schulz,Han",0-1,1912,C89,2035,0,1
1617793,105 Jahre FC St. Pauli Op,Hamburg GER,2015,"Sieber,Fiona","Winterberg,L",0-1,2311,C89,2122,0,1
1618466,ch-Francophonie 2015,Montreal CAN,2015,"Johnson-Constantin,Matthieu","Bonne-Annee,Jean-Phillippe",1-0,,C89,,1,0
1619273,TCh-CHN 2015,China CHN,2015,Xu Huahua,Wang Doudou,1/2-1/2,2205,C89,2105,0,0
1619824,Primorsky Debut 2015,Vladivostok RUS,2015,"Savchenko,B","Sek,K",1/2-1/2,2432,C89,2566,0,0
1620779,TCh-TUR First League 2015,Konya TUR,2015,"Bajarani,U","Melkumyan,H",1-0,2633,C89,2515,1,0
1621294,48th Biel GM 2015,Biel SUI,2015,"Vachier Lagrave,M","Adams,Mi",1-0,2740,C89,2731,1,0
1621965,11th Gazi Open 2015,Gazi GRE,2015,"Vozinaki,Anthi - Maria","Anagnostopoulos,Konstantinos",0-1,2117,C89,1819,0,1
1622541,TCh-RUS Junior 2015,St Petersburg RUS,2015,"Prozorov,Pavel","Guliev,Gasan",0-1,2053,C89,,0,1
1622979,TCh-RUS Junior 2015,St Petersburg RUS,2015,"Parsegyan,Kseniya","Vorobyova,Ekaterina",1-0,1673,C89,1549,1,0
1623907,TCh-TUR Super League 2015,Kocaeli TUR,2015,"Tuncer,Tuna","Komut,B",1-0,2007,C89,2175,1,0
1624711,23rd Troya Open 2015,Canakkale TUR,2015,"Hatipoglu,M","Ozdilek,Hasan",1-0,,C89,1783,1,0
1625107,Brasschaat Open 2015,Brasschaat BEL,2015,"Rouffignac,T","Naalden,M",0-1,1975,C89,2245,0,1
1625717,Lichtenberger Sommer 2015,Berlin GER,2015,"Casny,G","Birkholz,A",1/2-1/2,1895,C89,1838,0,0
1626431,VMCG Open A 2015,Lueneburg GER,2015,"Brinkmann,Fabian","Kuegel,T",1/2-1/2,2217,C89,1956,0,0
1626859,TCh-POR Div1 Final 2015,Matosinhos POR,2015,"Ulyanovskyy,Vl UKR","Cavaleiro,D",1-0,1900,C89,2112,1,0
1627364,Brno Chess Open 2015,Brno CZE,2015,"Tovarek,Antonin Jr","Habina,M",0-1,2010,C89,1972,0,1
1627941,76th ch-ARM 1st League,Yerevan ARM,2015,"Kocharyan,H","Dilanian,G",0-1,2292,C89,2117,0,1
1628438,Portugal Open 2015,Oeiras POR,2015,"Gomes,Hugo Antonio Alexandre","Craciun,I",0-1,2025,C89,1716,0,1
1629040,Portugal Open 2015,Oeiras POR,2015,"Alves,Fernando","Craciun,I",1-0,2025,C89,1749,1,0
1629728,FIDE World Cup 2015,Baku AZE,2015,"Vachier Lagrave,M","Tomashevsky,E",1/2-1/2,2758,C89,2744,0,0
1630274,Chigorin Memorial 2015,St Petersburg RUS,2015,"Kiseleva,Ekaterina","Ioffe,Ilya",0-1,2087,C89,1859,0,1
1630862,FIDE World Cup 2015,Baku AZE,2015,"Karjakin,Sergey","Svidler,P",1-0,2727,C89,2762,1,0
1631548,Chigorin Memorial 2015,St Petersburg RUS,2015,"Grishaev,I","Basencyan,M",0-1,2187,C89,1922,0,1
1632323,Chigorin Memorial 2015,St Petersburg RUS,2015,"Kantyshev,N","Miroshnichenko,P",1/2-1/2,2255,C89,2030,0,0
1633216,24th TCh-CRO Div 1a 2015,Bol CRO,2015,"Pijpers,A","Prohaszka,P2",1/2-1/2,2617,C89,2436,0,0
1633930,Chigorin Memorial 2015,St Petersburg RUS,2015,"Efimenko,Aleksandr","Kolesnikova,K",0-1,2027,C89,1871,0,1
1634556,World Blitz 2015,Berlin GER,2015,"Karjakin,Sergey",Nguyen Ngoc Truong Son,1-0,2634,C89,2762,1,0
1635447,Kolomenskaya Open 2015,Moscow RUS,2015,"Ivanov,Ol UKR","Balashov,Y",1-0,2418,C89,2513,1,0
1636344,19th Hoogeveen Open 2015,Hoogeveen NED,2015,"Sengupta,D","Halkias,S",1-0,2534,C89,2580,1,0
1637342,TCh-ARG Superior 2015,Villa Martelli ARG,2015,"Martinez de Negri,G","Cristal,Ariel",1-0,1794,C89,2137,1,0
1637983,Bjorkstadsschacket 2015,Umea SWE,2015,"Ernst,T","Mattsson,M",1-0,2061,C89,2336,1,0
1638689,20th European Teams,Reykjavik ISL,2015,"Ivanchuk,V","Svidler,P",0-1,2745,C89,2720,0,1
1639239,20th European Teams Women,Reykjavik ISL,2015,"Reppen,E","Hauksdottir,Hrund",0-1,1775,C89,2058,0,1
1640244,20th European Teams,Reykjavik ISL,2015,"Leko,P","Svidler,P",1/2-1/2,2745,C89,2708,0,0
1640913,20th European Teams,Reykjavik ISL,2015,"Almasi,Z","Tomashevsky,E",1/2-1/2,2743,C89,2689,0,0
1641585,1st Patagonia Open 2015,Neuquen ARG,2015,"Zoratti,Sebastian","Della Morte,G",0-1,2421,C89,1843,0,1
1642133,75th ch-ITA 2015,Milan ITA,2015,"David,Alb","Brunello,S",0-1,2562,C89,2580,0,1
1642777,London Classic Open 2015,London ENG,2015,"Barj,J","Korning,Peter",1-0,2000,C89,2207,1,0
1643179,FSIM December 2015,Budapest HUN,2015,"Kozlitin,O","Havanecz,B",1-0,2282,C89,2349,1,0
1643893,Pavlodar Open 2015,Pavlodar KAZ,2015,"Akmatov,Altay","Kuznetsov,Alexandr",1/2-1/2,1923,C89,1636,0,0
1644633,London Classic Open 2015,London ENG,2015,"Britton,R","Krokay,U",1-0,2009,C89,2238,1,0
1645458,ch-IRI Semi-Final 2015,Rasht IRI,2015,"Tabatabaei,M","Bagheri,Maziar",1-0,2237,C89,2482,1,0
1646030,Australasian Masters IM,Melbourne AUS,2015,"Jones,RS","Rujevic,M",1-0,2231,C89,2403,1,0
1646770,ITT 25 Millonario 2015,Bogota COL,2015,"Chegwing,A","Manrique,F",0-1,1992,C89,2089,0,1
1647554,Qatar Masters Open 2015,Doha QAT,2015,"Dai,Changren","Batsiashvili,N",1/2-1/2,2498,C89,2328,0,0
1648368,25th Erfurt Master Open,Erfurt GER,2015,"Dobierzin,O","Skibbe,W",0-1,2260,C89,2030,0,1
1649154,Hastings Masters 2015-16,Hastings ENG,2016,"Stonehouse,Tom H","Lochte,T",0-1,2082,C89,1778,0,1
1649569,2nd Zicosur Open 2016,Antofagasta CHI,2016,"Ubeira,E","Robles Meneses,Ruben",1-0,,C89,1676,1,0
1650352,ch-POL Academic Women,Hucisko POL,2016,"Kulon,K","Szczepkowska Horowska,K",0-1,2398,C89,2324,0,1
1651166,ch-POL Academic Team 2016,Hucisko POL,2016,"Banach,Szymon","Szczepaniak,Lukasz",0-1,2146,C89,1987,0,1
1651703,2nd Floripa Open 2016,Florianopolis BRA,2016,"Pirola,Claudionor Alcides Lima","Moro,Antonio Renato Pereira",1-0,1770,C89,2137,1,0
1652262,2nd Floripa Open 2016,Florianopolis BRA,2016,"Albino,Samuel","Santana Freitas,Maria Eduarda",1-0,,C89,1509,1,0
1653175,78th Tata Steel GpA,Wijk aan Zee NED,2016,Wei Yi,"Carlsen,M",1/2-1/2,2844,C89,2706,0,0
1654060,Gibraltar Challenger B,Caleta ENG,2016,"Sedillo,Edward R","Krokay,U",0-1,2035,C89,,0,1
1654618,ch-MDA 2016,Chisinau MDA,2016,"Vedmediuc,S","Iovcov,V",1/2-1/2,2406,C89,2433,0,0
1655344,9th Gora Sw. Anny Open,Gora Swietej Anny POL,2016,"Kantans,T","Kovalev,Vl",1/2-1/2,2558,C89,2513,0,0
1655847,Gibraltar Challenger B,Caleta ENG,2016,"Musi,Dietmar","Haddock,Paul",1-0,1606,C89,1754,1,0
1656478,Moscow Open A 2016,Moscow RUS,2016,"Ivanov,Ol UKR","Korchmar,V",1/2-1/2,2405,C89,2519,0,0
1657051,Moscow Open A 2016,Moscow RUS,2016,"Ivanov,Ol UKR","Kopylov,Al2",1/2-1/2,2401,C89,2519,0,0
1657722,65th ch-BUL SF w 2016,Plovdiv BUL,2016,"Mehmed,Elif","Shivacheva,D",0-1,1919,C89,1889,0,1
1658360,32nd Cappelle Open 2016,Cappelle la Grande FRA,2016,"Rodriguez Lopez,Ra","Jolly,J",1/2-1/2,2362,C89,2251,0,0
1659127,TCh-AUT 2015-16,Austria AUT,2016,"Predojevic,B","Bosiocic,Mari",1/2-1/2,2559,C89,2639,0,0
1659716,50th Begonia Open 2016,Ballarat AUS,2016,"McClymont,Brodie",Zhao Zong Yuan,1/2-1/2,2546,C89,2347,0,0
1660372,Romanian Open 2016,Alba Iulia ROU,2016,"Baratosi,D","Heimann,An",0-1,2560,C89,2386,0,1
1661022,ch-SRB semi-final 2016,Belgrade SRB,2016,"Zivanovic,D","Vecanski,Dragomir",0-1,1687,C89,1888,0,1
1662460,74th ch-Urals 2016,Khanty-Mansiysk RUS,2016,"Fakhrutdinov,Timur","Belyakov,B",1/2-1/2,2513,C89,2289,0,0
1663145,16th BCC Open 2016,Bangkok THA,2016,"Arjun,Kalyan","Gustafsson,J",1/2-1/2,2629,C89,2299,0,0
1663634,ch-RUS Junior 2016,Loo RUS,2016,"Alekseenko,K","Esipenko,Andrey",0-1,2463,C89,2561,0,1
1664277,TCh-BLR Clubs 2016,Minsk BLR,2016,"Ziaziulkina,N","Kovalev,Vl",1/2-1/2,2562,C89,2396,0,0
1664702,TCh-RUS Men 2016,Sochi RUS,2016,"Frolyanov,D","Matlakov,M",1/2-1/2,2693,C89,2550,0,0
1665378,Croatian Cup 2016,Mali Losinj CRO,2016,"Saric,Iv","Brkic,A",1-0,2584,C89,2650,1,0
1666154,17th ch-EUR Indiv 2016,Gjakova KOS,2016,"Saric,Iv","Matlakov,M",1-0,2693,C89,2650,1,0
1666889,35th Zalakaros Open 2016,Zalakaros HUN,2016,"Nasuta,G","Kulon,K",0-1,2304,C89,2413,0,1
1667902,TCh-FRA Top 12 2016,Drancy FRA,2016,"Libiszewski,F","Hamdouchi,H",1/2-1/2,2585,C89,2533,0,0
1668318,43rd ch-IND w Challengers,Chennai IND,2016,"Sunyuktha,C M N","Rindhiya,V",1-0,1590,C89,1880,1,0
1669243,GCT Blitz YourNextMove,Leuven BEL,2016,"So,W","Aronian,L",1/2-1/2,2792,C89,2770,0,0
1669888,ch-SVK 2016,Banska Stiavnica SVK,2016,"Nayhebaver,Martin","Repka,C",1/2-1/2,2478,C89,2434,0,0
1670505,9th 4NCL Congress 2016,West Bromwich ENG,2016,"Adair,J","Hebden,M",1/2-1/2,2509,C89,2481,0,0
1671019,Aegean Open 2016,Aghios Kirykos GRE,2016,"Diatsintos,A","Persson,Andr",1/2-1/2,2181,C89,1748,0,0
1671955,44th Sparkassen Open,Dortmund GER,2016,"Hartung,T2","Schmidt,Alexander",1-0,,C89,2018,1,0
1672778,11th Nana Aleksandria Cup,Poti GEO,2016,"Bayramov,Zaur","Bakunc,R",1/2-1/2,2384,C89,2237,0,0
1673459,Open ch-MKD 2016,Struga MKD,2016,"Seviner,Kemal","Jordanov,Mihail",0-1,1440,C89,1785,0,1
1674229,ch-Africa 2016,Kampala UGA,2016,Mohamud Hussein Ali,"Magana,B",0-1,2149,C89,1557,0,1
1675000,Quebec Open 2016,Montreal CAN,2016,"Robichaud,L","Lafleche,Alain",1-0,,C89,2056,1,0
1675508,10th Portoroz Open 2016,Portoroz SLO,2016,"Trebizan,David","Pregarac,V",0-1,2135,C89,1935,0,1
1676595,49th Biel Masters Match,Biel SUI,2016,"Vachier Lagrave,M","Svidler,P",1-0,2759,C89,2798,1,0
1677322,1st IBCA European Teams,Warsaw POL,2016,"Armstrong,W","Sojka,B",1-0,1755,C89,1839,1,0
1678084,29th Kiel Open 2016,Kiel GER,2016,"Ernst,T","Jahncke,G",1-0,2332,C89,2357,1,0
1679543,12th Gazi-Heraklion Open,Malevizi GRE,2016,"Koumis,Filippos","Kadianis,Georgios",1/2-1/2,2040,C89,1678,0,0
1680243,117th US Open 2016,Indianapolis USA,2016,"Shibata,Robert S","Emrikian,Aren C",1-0,,C89,1659,1,0
1681281,Riga Tech Open A 2016,Riga LAT,2016,"Kveinys,A","Petrosyan,T1",1-0,2462,C89,2509,1,0
1681979,6th Split Open 2016,Split CRO,2016,"Brkic,A","Von Bahr,O",1-0,2378,C89,2577,1,0
1682937,Lichtenberger Sommer 2016,Berlin GER,2016,"Stark,I","Eisheh,Jens-Tarek",1/2-1/2,,C89,2183,0,0
1683720,27th NATO Chess 2016,Shrivenham ENG,2016,"Cappon,K","Stuhr,Finn",1-0,1740,C89,1830,1,0
1684250,18th Sants Open 2016,Barcelona ESP,2016,"Lorenzo de la Riva,L","Harutyunian,T",1/2-1/2,2485,C89,2355,0,0
1685318,Brasschaat Open 2016,Brasschaat BEL,2016,"Beukema,Jasper","Lee,Deon",1-0,2091,C89,2170,1,0
1686064,Pyramiden Cup 2016,Fuerth GER,2016,"Mitin,Daniel","Weissig,Kersten",1-0,,C89,,1,0
1686838,Olympiad Women 2016,Baku AZE,2016,"Jorge,Rita Maria Osorio","Vidic,Teja",1-0,2121,C89,1791,1,0
1687600,42nd Olympiad 2016,Baku AZE,2016,"Botao,Milton","Monney,Ockie Jean Michel",0-1,,C89,,0,1
1688281,42nd Olympiad 2016,Baku AZE,2016,"Nisipeanu,LD","Nyback,T",1/2-1/2,2580,C89,2687,0,0
1688833,Olympiad Women 2016,Baku AZE,2016,"Allahverdiyeva,Ayan","Manova,Ivana",1-0,1724,C89,1780,1,0
1689459,TCh-GEO Club 2016,Lagodekhi GEO,2016,"Buksa,N","Saduakassova,D",0-1,2423,C89,2249,0,1
1690041,TCh-ISL Div 2 2016-17,Reykjavik ISL,2016,"Fivelstad,Jon Olav","Kristinsson,Ogmundur",1-0,2029,C89,1918,1,0
1690725,TCh-ISL Div 1 2016-17,Reykjavik ISL,2016,"Bergsson,St","Bjornsson,T",0-1,2163,C89,2018,0,1
1691203,TCh-ESP Div Honor 2016,Monzon ESP,2016,"Harikrishna,P","Inarkiev,E",1/2-1/2,2732,C89,2752,0,0
1691810,TCh-POL Ekstraliga 2016,Poland POL,2016,"Weichhold,P","Bobras,P",1/2-1/2,2518,C89,2395,0,0
1692298,FSGM October 2016,Budapest HUN,2016,"Popovics,A","Kantor,G",0-1,2413,C89,2391,0,1
1692802,26th TCh-SLO 2016,Slovenia SLO,2016,"Sorcnik,F","Janzekovic,K",1-0,2036,C89,2056,1,0
1693990,25th TCh-CRO Women 2016,Sibenik CRO,2016,"Deur,Z","Mahmutbegovic,N",1/2-1/2,1920,C89,2169,0,0
1694560,TCh-BEL 2016-17,Belgium BEL,2016,"De Wit,M","Kooijmans,Jermo",0-1,2219,C89,2196,0,1
1694956,8th Korbach Open 2016,Korbach GER,2016,"Stirnberg,Noah","Osinga,Angelique",0-1,1887,C89,1696,0,1
1695450,69th ch-RUS 2016,Novosibirsk RUS,2016,"Grischuk,A","Svidler,P",1/2-1/2,2745,C89,2752,0,0
1696114,69th ch-RUS 2016,Novosibirsk RUS,2016,"Kokarev,Dm","Tomashevsky,E",1/2-1/2,2724,C89,2636,0,0
1696712,69th ch-RUS 2016,Novosibirsk RUS,2016,"Vitiugov,N","Svidler,P",1/2-1/2,2745,C89,2721,0,0
1697244,TCh-NOR Codanserien,Norway NOR,2016,"Arvola,B","Lovik,L",1-0,2378,C89,2292,1,0
1698281,32nd ECC Open 2016,Novi Sad SRB,2016,"Volokitin,And","Van Foreest,Lucas",0-1,2384,C89,2668,0,1
1699197,32nd ECC Open 2016,Novi Sad SRB,2016,"Mihasi,Lime","Coenen,M",0-1,2393,C89,2039,0,1
1700297,TCh-ROU Superliga 2016,Calimanesti-Caciulata ROU,2016,"Zhigalko,A","Svetushkin,D",1/2-1/2,2562,C89,2584,0,0
1700733,World Schools U17 2016,Sochi RUS,2016,"Bashirli,Nail","Minbayev,Bolatbek",1-0,2038,C89,2381,1,0
1701678,ch-ISR 2016,Tiberias ISR,2016,"Boruchovsky,A","Mikhalevski,V",1-0,2503,C89,2530,1,0
1702521,28th Carlos Torre Mem,Merida MEX,2016,"Vera Gonzalez Quevedo,R","Onischuk,Al",1/2-1/2,2668,C89,2442,0,0
1702997,Czech Christmas 2016-17,Litomysl CZE,2016,"Zolnierowicz,K","Nowak,Kamil",1/2-1/2,2301,C89,2030,0,0
1703703,World Blitz 2016,Doha QAT,2016,Yu Yangyi,"Carlsen,M",1/2-1/2,2840,C89,2729,0,0
1704280,27th Cracovia Open A,Krakow POL,2016,"Mista,A","Skawinski,A",1-0,2340,C89,2592,1,0
1704959,178th MGU Open 2016,Sofia BUL,2017,"Kosturkov,Krasimir","Anavi,David",1-0,1292,C89,1679,1,0
1705555,178th MGU Open 2016,Sofia BUL,2017,"Anavi,David","Huebner,Thomas",1/2-1/2,1880,C89,1292,0,0
1706085,19th Heraklion Open 2017,Heraklion GRE,2017,"Mihopoulos,K","Brokalakis - Gounaris,Christos",1-0,1729,C89,1972,1,0
1706908,178th MGU Open 2016,Sofia BUL,2017,"Metev,M","Huebner,Thomas",1-0,1880,C89,2062,1,0
1707336,77th ch-ARM HL 2017,Yerevan ARM,2017,"Ter Sahakyan,S","Harutyunian,T",1/2-1/2,2511,C89,2582,0,0
1708210,79th Tata Steel GpA,Wijk aan Zee NED,2017,"Harikrishna,P","Aronian,L",1/2-1/2,2780,C89,2766,0,0
1708977,Portuguese Honra 2016-17,Lisbon POR,2017,"Santos,Jose Guilherme B Lima","Dias,Ricardo Pedro Cruz",0-1,2123,C89,1878,0,1
1709550,Portuguese Honra 2016-17,Lisbon POR,2017,"Santos,Mi","Dias,Ricardo Pedro Cruz",1/2-1/2,2123,C89,1936,0,0
1710283,9th Chennai Open 2017,Chennai IND,2017,"Hemanth,R","Arjun,C Krishnamachari",0-1,1671,C89,2231,0,1
1711163,3rd Floripa Open 2017,Florianopolis BRA,2017,"Sztokbant,B","Medeiros,Thauane Ferreira",1/2-1/2,1972,C89,2172,0,0
1711838,79th Tata Steel GpB,Wijk aan Zee NED,2017,"Bok,B","Grandelius,N",1/2-1/2,2642,C89,2608,0,0
1712969,Turkish Cup 2017,Antalya TUR,2017,"Uzunoglu,Yusuf","Suzan,U",0-1,1843,C89,,0,1
1713510,Turkish Cup 2017,Antalya TUR,2017,"Ersoy,E","Aydin,Leyla",1/2-1/2,1348,C89,1611,0,0
1714276,Gibraltar Masters 2017,Caleta ENG,2017,"Ganguly,S","Batchimeg,Tuvshintugs",1-0,2390,C89,2657,1,0
1714939,TCh-CZE 1 Liga Vychod,Czech Republic CZE,2017,"Studeny,R","Novosadova,K",0-1,2176,C89,2069,0,1
1715592,Aeroflot Open A 2017,Moscow RUS,2017,"Paravyan,D","Swiercz,D",0-1,2645,C89,2525,0,1
1716198,Sharjah Grand Prix 2017,Sharjah UAE,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2785,C89,2796,0,0
1716898,77th Noteboom Open,Leiden NED,2017,"Pijpers,A","Becx,C",1-0,2092,C89,2445,1,0
1717407,Aeroflot Open B 2017,Moscow RUS,2017,"Esenov,An","Korchmar,V",1-0,2409,C89,2302,1,0
1717923,TCh-CZE Extraliga 2016-17,Czech Republic CZE,2017,"Miton,K","Michalik,P",1/2-1/2,2554,C89,2612,0,0
1718596,Brazil Open 2017,Joao Pessoa BRA,2017,"Ribeiro,Matheus Cavalcante","De Lima,Francisco Andre Da Silv",1-0,1666,C89,2142,1,0
1719386,TCh-SWE Superettan,Sweden SWE,2017,"Lindberg,Be","Ertan,C",1-0,2359,C89,2387,1,0
1720108,TCh-SWE Superettan,Sweden SWE,2017,"Lindberg,Be","Sorensen,Hampus",1-0,1888,C89,2387,1,0
1720745,TCh-CZE Extraliga 2016-17,Czech Republic CZE,2017,"Jansa,Vl","Zilka,S",0-1,2524,C89,2409,0,1
1721493,ch-USA 2017,Saint Louis USA,2017,"Shabalov,A","Kamsky,G",1/2-1/2,2659,C89,2556,0,0
1722059,ch-DEN 2017,Skorping DEN,2017,"Sylvan,J","Hansen,Mads3",0-1,2444,C89,2425,0,1
1722830,World Schools U17 2017,Iasi ROU,2017,"Macovei,Andrei","Zubcu,Vlad-George",1-0,2127,C89,2329,1,0
1723491,15th Red River Shootout,Davis USA,2017,"Fiorini,Phillip James","Berry,Ja",1-0,1884,C89,1514,1,0
1724136,Queima das Fitas Open,Coimbra POR,2017,"Santos,Ricardo Alexandre Luis","Dias,Ricardo Pedro Cruz",1-0,2142,C89,1901,1,0
1724752,ch-CZE 2017,Ostrava CZE,2017,"Postupa,P2","Biolek,R1",1/2-1/2,2445,C89,2202,0,0
1725381,Kvibergspelen 2017,Gothenburg SWE,2017,"Lindberg,Be","Sorensen,Hampus",1/2-1/2,2103,C89,2387,0,0
1725932,Asian Juniors 2017,Shiraz IRI,2017,"Koniahli,Malek","Moradi,A",1-0,2218,C89,1995,1,0
1726333,23rd Sigeman & Co 2017,Malmo SWE,2017,"Short,N","Grandelius,N",1/2-1/2,2665,C89,2688,0,0
1727320,Moscow Grand Prix 2017,Moscow RUS,2017,"Vachier Lagrave,M","Adams,Mi",1/2-1/2,2747,C89,2795,0,0
1727835,5th POL-HUN Open 2017,Katowice POL,2017,"Cukrowski,F","Waruga,W",1-0,1969,C89,2431,1,0
1728591,52nd Capablanca Mem Open,Matanzas CUB,2017,"Fernandez Cardoso,A","Marrero Lopez,Yan",1-0,2242,C89,2445,1,0
1729344,18th ch-EUR Indiv 2017,Minsk BLR,2017,"Mastrovasilis,D","Sargissian,G",1-0,2650,C89,2580,1,0
1729891,5th Norway Blitz 2017,Stavanger NOR,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2793,C89,2796,0,0
1730551,ch-GER Youth U18 Girls,Willingen GER,2017,"Leser,Katrin","Yi,Wendy",1/2-1/2,1693,C89,1940,0,0
1731288,ch-GER Youth U25 2017,Willingen GER,2017,"Ostra,Noah","Arndt,Magnus",0-1,2017,C89,1667,0,1
1731722,5th Norway Chess 2017,Stavanger NOR,2017,"Vachier Lagrave,M","Aronian,L",1/2-1/2,2793,C89,2796,0,0
1732374,Wisconsin International,Madison USA,2017,"Nakar,Ey","Madison,J",1-0,1981,C89,2476,1,0
1732920,9th Rheinland-Pfalz Open 2017,Lambsheim GER,2017,"Schott,R","Keller,Yannik",1/2-1/2,1829,C89,1965,0,0
1735014,11th World Teams 2017,Khanty-Mansiysk RUS,2017,"Areshchenko,A","Urkedal,F",1/2-1/2,2541,C89,2649,0,0
1735698,11th World Teams 2017,Khanty-Mansiysk RUS,2017,"Areshchenko,A","Sasikiran,K",1/2-1/2,2669,C89,2649,0,0
1736215,20th Pirc Memorial 2017,Maribor SLO,2017,"Kovac,B","Janzekovic,K",1-0,2033,C89,2225,1,0
1736956,GCT Rapid TB Paris 2017,Paris FRA,2017,"Vachier Lagrave,M","Carlsen,M",1/2-1/2,2832,C89,2796,0,0
1737542,Baltic Cup 2017,Darlowo POL,2017,"Kanarek,M","Kowalski,Igor",1-0,2232,C89,2530,1,0
1737941,GCT Rapid YourNextMove,Leuven BEL,2017,"Ivanchuk,V","Carlsen,M",1/2-1/2,2832,C89,2738,0,0
1738526,GCT Blitz YourNextMove,Leuven BEL,2017,"Ivanchuk,V","Aronian,L",1-0,2793,C89,2738,1,0
1739008,2nd Baskent University Open,Ankara TUR,2017,"Baylav,Can","Karagollu,A",0-1,2083,C89,2001,0,1
1739526,Batumi Municipality Cup,Batumi GEO,2017,"Ghvamberia,N","Tereladze,S",0-1,2143,C89,2264,0,1
1740148,Najdorf Mem Open A 2017,Warsaw POL,2017,"Janik,Igor","Kowalski,Igor",1-0,2226,C89,2425,1,0
1740774,Najdorf Mem Open A 2017,Warsaw POL,2017,"Sadzikowski,D","Kujawski,A",1-0,2300,C89,2563,1,0
1741548,TCh-TUR Clubs 2017,Konya TUR,2017,"Danaci,Turhan Can","Nazli,Sertan",0-1,1632,C89,1557,0,1
1742066,TCh-TUR Clubs 2017,Konya TUR,2017,"Biteker,Merdan","Tabak,Orcun Semi",0-1,1701,C89,,0,1
1742567,South African Open 2017,Durban RSA,2017,"Mazibuko,Khanya","Bhawoodien,S",1/2-1/2,2066,C89,1808,0,0
1743309,28th Czech Open A 2017,Pardubice CZE,2017,"Brkic,A","Rafiee,M",1-0,2345,C89,2565,1,0
1743863,28th Czech Open A 2017,Pardubice CZE,2017,"Das,Say","Kantor,G",1-0,2481,C89,2399,1,0
1744625,Millennials Match U17,Saint Louis USA,2017,"Smirnov,Ant","Burke,John M",1/2-1/2,2479,C89,2495,0,0
1745419,30th Kiel Open 2017,Kiel GER,2017,"Schramm,B","Weber,Andre1",1-0,1795,C89,2036,1,0
1746076,10th Arad Open 2017,Arad ROU,2017,"Dracea,Gheorghe","Costachi,M",0-1,2423,C89,1917,0,1
1746535,FSGM August 2017,Budapest HUN,2017,"Hoeglauer,Patrick","Sean,W",1-0,2417,C89,2310,1,0
1747163,14th Avicenna Open 2017,Hamedan IRI,2017,"Bogdanovich,S","Savchenko,B",1-0,2602,C89,2570,1,0
