id,Plays
1526636,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Qf3 Be6 17. Bf4 Rfe8 18. Nd2 Be7 19. Re5 g6 20. Qg2 Qxg2+ 21. Kxg2 Bd6 22. Re3 Bxf4 23. gxf4 b4 24. Rc1 bxc3 25. Rcxc3 Rab8 26. Rb3 Rbc8 27. Rec3 Bd7 28. Rxc8 Rxc8 29. Rc3 Rxc3 30. bxc3 Bb5 31. Kf3 Kg7 32. Ke3 Kf6 33. Nf3 Kf5 34. Ng5 f6 35. Nf3 Kg4 36. Ng1 h6 37. a3 Bf1 38. f3+ Kf5 39. Kf2 Bc4 40. Ke3 Bb5 41. Nh3 a5
1527322,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. d4 Bf6 13. Re1 Re8 14. Nd2 Nf4 15. Nf3 Bxf3 16. gxf3 Qd6 17. Re4 Nh3+ 18. Kg2 Nxf2 19. Kxf2 Qxh2+ 20. Ke3 c5 21. dxc5 Rxe4+ 22. fxe4 Bg5+ 23. Kd3 Rd8+ 24. Bd5 Be7 25. b4 Bf6 26. Bd2 a5 27. a3 h5 28. Qf3 Qe5 29. Kc2 a4 30. Bf4 Qe7 31. Qxh5 g6 32. Qxg6+
1527887,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Re8 14. Rxe8+ Qxe8 15. Nd2 Bf5 16. Nf1 Qe6 17. c4 bxc4 18. dxc4 Nf4 19. c5 Qe4 20. Bxf4 Bxf4 21. Ng3 Bxg3 22. hxg3 a5 23. Rc1 Be6 24. Bxe6 Qxe6 25. Qa4 h6 26. b3 Qd5 27. Qc4 Qd2 28. Qc2 Rd8 29. a3 Qxc2 30. Rxc2 Rd1+ 31. Kh2 Rd3 32. b4 Rb3 33. Rd2 Rxa3 34. Rd8+ Kh7 35. Rc8 axb4 36. Rxc6 Rc3 37. Rb6 Rxc5 38. Rxb4
1528532,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bg4 16. Qf1 Qh5 17. Be3 Rae8 18. Nd2 Re6 19. c4 Nxe3 20. Rxe3 Rh6 21. Qg2 Kh8 22. c5 Bb8 23. Rae1 f5 24. f4 g5 25. fxg5 Qxg5 26. Re8 Rf6 27. Qxc6 Qg7 28. Rxf8+ Rxf8 29. Re8 Qxd4+ 30. Kh1 Qg7 31. Qc8
1529102,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Qh5 18. a4 Re6 19. axb5 axb5 20. Nf1 Rfe8 21. Bd1 f5 22. Bxg4 Qxg4 23. Bd2 Rxe1 24. Rxe1 Rxe1 25. Bxe1 Nf4 26. Qe3 Ne2+ 27. Kh1 f4 28. Qe4 Kf7 29. Qxc6 Qe6 30. Kg2 Nc1 31. Bd2 Nd3 32. Qf3 Qg6 33. b3 h5 34. c4 bxc4 35. bxc4 Ke7 36. Qb7+ Ke8 37. Qc6+ Ke7 38. c5 f3+ 39. Qxf3 Bc7 40. h4 Kd7 41. Kh2 Qf6 42. Qxd3 Qxf2+ 43. Kh3 Qg1 44. Qf5+ Kc6 45. Qf3+ Kd7 46. Be3
1529818,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. d4 Qh4 14. g3 Qh3 15. Re4 g5 16. Qf1 Qh5 17. f3 Bf5 18. Nd2 Rae8 19. a4 Bxe4 20. fxe4 f5 21. e5 f4 22. Qd1 f3 23. Nxf3
1530268,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. Qf3 Bd6 13. Bxd5 c6 14. Re1 cxd5 15. d4 Qc7 16. h3 Rae8 17. Rxe8 Rxe8 18. Be3 b4 19. a3 a5 20. axb4 axb4 21. Nd2 bxc3 22. bxc3 Qxc3 23. Rb1 Qc6 24. Nf1 Ba6 25. Rc1 Qd7 26. Bf4 Bxf4 27. Qxf4 Bxf1 28. Kxf1 Rc8 29. Rxc8+ Qxc8 30. Qe5 Qc1+ 31. Ke2 Qc4+ 32. Kd2 h6 33. h4 f6 34. Qe6+ Kh8 35. Qe3 Qa2+ 36. Ke1 Qb1+ 37. Kd2 Qa2+ 38. Ke1 Qb1+ 39. Kd2 Qa2+ 40. Ke1
1530930,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. d3 dxe4 10. dxe4 Qxd1 11. Bxd1 Bg4 12. h3 Bh5 13. Nbd2 Rad8 14. Nf1 Nxe4 15. g4 Bg6 16. Bb3 Bc5 17. Be3 Rfe8 18. Rad1 Bxe3 19. Nxe3 Nc5 20. Nh4 Nxb3 21. Nxg6 hxg6 22. axb3 Ne7 23. Ra1 Rd6 24. Kf1 Red8 25. Red1 Rxd1+ 26. Rxd1 Rxd1+ 27. Nxd1 Nd5 28. f3 g5 29. Kf2 Nf4 30. Kg3 c5 31. h4 gxh4+ 32. Kxh4 Nd3 33. Kg3 Nc1 34. f4 Ne2+ 35. Kf3 Nxf4 36. c4 f6 37. Ke4 Kf7 38. Nc3 bxc4 39. bxc4 Ke6 40. Na4 Kd6 41. Kf5 g6+ 42. Ke4 Ne6 43. Nb6 Nd4 44. Nc8+ Ke6 45. Nb6 f5+ 46. gxf5+ gxf5+ 47. Ke3 Nb3 48. Nd5 Na5 49. Nc7+ Kd7 50. b4 Kxc7 51. bxa5 Kd6 52. Kf3 Ke6 53. Ke3 Kf6 54. Kf3 Kg5 55. Kg3 e4 56. Kf2 Kf4 57. Ke2 Ke5 58. Ke3 f4+ 59. Ke2 Kd4
1531827,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Qe2 Bg4 17. Qf1 Qh5 18. Nd2 Rae8 19. f3 Rxe1 20. Qxe1 Bxf3 21. Nxf3 Qxf3 22. Bd2 Qg4 23. a4 b4 24. Qf2 Rb8 25. Re1 h5 26. Bf4 Qg6 27. Bxd6 Qxd6 28. Qf5 g6 29. Qe5 Qxe5 30. Rxe5 bxc3 31. bxc3 Rd8 32. Kf2 Kf8 33. Ke3 Rd6 34. Kd3 f6 35. Re2 Kf7 36. Rb2 Ke6 37. a5 Rc6 38. Rb7 f5 39. h4 Kf6 40. Rb6 Re6 41. c4 dxc4+ 42. Kxc4 Kf7 43. Rxe6 Kxe6 44. Kc5 g5 45. hxg5 f4 46. gxf4 h4 47. d5+ Kf5 48. d6 h3 49. d7 h2 50. d8=Q h1=Q 51. Qd5+
1532602,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 dxe4 10. Nxe5 Nxe5 11. dxe5 Qxd1 12. Bxd1 Nd7 13. Bc2 Nxe5 14. Bxe4 Rb8 15. Bf4 Bd6 16. Bxe5 Bxe5 17. Bxh7+ Kxh7 18. Rxe5 Rd8 19. f3 Rd1+ 20. Kf2 Be6 21. Re1 Rbd8 22. b3 Bf5 23. g4 Bg6 24. h4 Kh6 25. f4 f5 26. h5 Bf7 27. Re7 R8d7 28. Rxd7 Rxd7 29. gxf5 Rd1 30. a4 b4 31. cxb4 Bxb3 32. b5 a5 33. Ke2 Kxh5
1533181,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qf6 16. Be3 Qg6 17. Nd2 Bg4 18. Qb1 Qf6 19. Qd3 h5 20. h4 Bf5 21. Qe2 Qg6 22. Qf3 Rad8 23. Bg5 Rd7 24. Qg2 f6 25. Be3 Kh8 26. Nf1 Be4 27. f3 Bd3 28. Bf2 Qh7 29. Re3 g5 30. hxg5 fxg5 31. Rae1 Bg6 32. Nh2 Bf7 33. Kh1 h4 34. gxh4 gxh4 35. Qg4 Bh5 36. Qxh4 Rdf7 37. Rg1 Rf4 38. Qh3 Rxf3 39. Nxf3 Rxf3 40. Qh4 Rxe3 41. Qf6+
1533862,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. h3 Bd6 13. Re1 Ng4 14. Re4 Bh2+ 15. Kf1 Bf5 16. Bc2 Bxe4 17. Bxe4 Nxf2 18. Kxf2 Qh4+ 19. Kf1 Qxe4 20. d4 Rae8 21. Nd2 Qd3+
1534290,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Qf3 Bg4 17. Qxd5 Rad8 18. Qg2 Qh5 19. f4 Bf3 20. Qf2 Bb7 21. h4 Rde8 22. Be3 g5 23. Nd2 gxh4 24. Qh2 Qd5 25. Kf2 Kh8 26. gxh4 Qf5 27. Nf3 Rxe3 28. Rxe3 Bxf4 29. Re5 Qc2+ 30. Re2 Qxe2+ 31. Kxe2 Bxf3+ 32. Kxf3 Bxh2 33. a4 b4 34. c4 Kg7 35. b3 Kf6 36. Re1 Rg8 37. Rh1 Bg1 38. d5 h5 39. Ke4 Rg4+ 40. Kd3 Ke5 41. Rh3 f5
1534971,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Qxd5 Rad8 18. Qg2 Qxg2+ 19. Kxg2 Bxd3 20. Be3 f6 21. Nd2 b4 22. Bd4 bxc3 23. Bxc3 Rfe8 24. f3 Kf7 25. Rac1 Rxe1 26. Rxe1 Be7 27. g4 h5 28. h3 g6 29. Nb3 Rd7 30. Nd4 Bc4 31. Nc6 Bd5 32. Nxe7 Rxe7 33. Rd1 Bxa2 34. gxh5 gxh5 35. Rd4 Re6 36. Kg3 Rc6 37. Kh4 Kg6 38. Rd1 Bf7 39. Rd4 Rc4 40. Rxc4 Bxc4 41. f4
1535651,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Qh5 18. Qf1 Re7 19. c4 Bh3 20. Qe2 Bg4 21. Qf1 Bh3 22. Qe2 Bg4 23. Qf1 Bh3
1536106,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Qe2 Bg4 17. Qf1 Qh5 18. Be3 f5 19. f4 Rae8 20. Nd2 g5 21. b3 Re4 22. Qf2 Kh8 23. a4 gxf4 24. Bxf4 Bxf4 25. gxf4 Rg8 26. Kh1 Bh3 27. Rg1 Re2 28. Rxg8+ Kxg8 29. Rg1+ Kf8 30. Qg3 Bg4 31. Rg2 Qe8 32. h3 Re3 33. Qf2 Bxh3 34. Rg1 Bg4 35. Rg2 Bh3 36. Rg1 Bg4 37. Rg2 bxa4 38. bxa4 Re4 39. Nf1 Bh3 40. Rg1 Re2 41. Qf3 Bg4 42. Rxg4 Qh5+ 43. Kg1 Qxg4+ 44. Qxg4 fxg4 45. Ng3 Ra2 46. Nf5 h5 47. Ne3 g3 48. Nxd5 h4 49. Ne3 h3
1536867,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. g3 Bd6 13. Re1 Ng4 14. Qf3 Rb8 15. d4 c5 16. Be3 c4 17. Bc2 f5 18. h3 Bb7 19. Qe2 f4 20. Qxg4 fxe3 21. Rxe3 Qf6 22. Qe6+ Kh8 23. Qxf6 Rxf6 24. Be4 Bc8 25. Bg2 Bd7 26. Nd2 Rh6 27. Ne4 b4 28. Ng5 Rg6 29. Nf7+ Kg8 30. Bd5 Kf8 31. Nxd6 Rxd6 32. Rf3+ Rf6 33. Rxf6+ gxf6 34. Kg2 bxc3 35. bxc3 Ke7 36. Re1+ Kd6 37. Bxc4 Rc8 38. Bxa6 Rxc3 39. Re3 Bc6+ 40. Kh2 Rc2 41. Re2 Rc1 42. g4 Rd1 43. Bc4 Rxd4 44. Bg8 Be4 45. f4 h6 46. Kg3 f5 47. Bh7 Ke6 48. Bxf5+
1537618,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. c3 O-O 8. Re1 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Qf3 Be6 17. Nd2 Rae8 18. Re3 Bg4 19. Qg2 Qh5 20. Nf1 Bh3 21. Qf3 Qxf3 22. Rxf3 Re1
1538059,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. d4 exd4 11. Nxd4 Nxd4 12. Qxd4 Be6 13. Nd2 c5 14. Qe4 Re8 15. Nf3 Nf6 16. Qe2 c4 17. Bc2 Qc7 18. Bg5 Nd5 19. Qe4 g6 20. Qh4 Bf8 21. Rad1 Bg7 22. Be4 Qc5 23. Bh6 f6 24. Nd4 Bf7 25. Bxg7 Kxg7 26. Qg3 Kh8 27. Qf3 Kg7 28. Qg3 Rad8 29. h4 Re5 30. Bf3 Rde8 31. Rxe5 Rxe5 32. Bg4 Nb6 33. h5 b4 34. hxg6 hxg6 35. Qf4 bxc3 36. bxc3 Nd5 37. Qg3 Qa3 38. Nf5+ gxf5 39. Bxf5+ Kf8 40. Bg6 Qxc3 41. Qxc3 Nxc3
1538739,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 g5 16. Qf1 Qh5 17. Nd2 f5 18. Re1 f4 19. Ne4 Bh3 20. Bd1 Qh6 21. Qe2 Rae8 22. Qh5 Qxh5 23. Bxh5 Rxe4 24. Rxe4 Nf6 25. Bf3 Nxe4 26. Bxe4 fxg3 27. hxg3 Bxg3 28. Be3 Rf6 29. fxg3 Re6 30. Bxc6 Rxc6 31. Bxg5 Re6 32. Kf2 Bg4 33. Re1 Rxe1 34. Kxe1 Kf7 35. b3 Be6 36. Kd2 Ke8 37. Kc2 Kd7 38. a4 Kc6 39. Kb2 Kd5 40. Bf6 Bf5 41. Ka3 h5 42. Kb4 Bd3 43. Bg7 Be2 44. Bh6 Bd3 45. Bg7 Be2 46. Ka5 Kc6 47. Bh6 Bd3 48. Bd2 Be2 49. c4 bxc4 50. b4 c3 51. Bxc3 Bf1 52. Bd2 Be2 53. Bg5 Bf1 54. Be7 Bc4 55. b5+ axb5 56. axb5+ Kd5 57. Bf6 Ke6 58. b6 Kd6 59. Be5+ Kc6 60. Bf4 Bf1 61. d5+ Kb7 62. g4 hxg4 63. d6
1539648,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qe2 Bg4 16. Qf1 Qh5 17. Nd2 Bh3 18. Qe2 Bg4 19. Qf1 Bh3 20. Qe2 Bg4 21. Qf1 Bh3 22. Qe2
1540093,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Rh5 Nf6 14. Bg5 Bg4 15. Qxg4 Nxg4 16. Bxd8 Raxd8 17. Rh4 Nf6 18. Nd2 Rde8 19. Kf1 g5 20. Rh3 Kg7 21. Rd3 g4 22. g3 h5 23. f3 h4 24. gxh4 Bxh2 25. fxg4 Nxg4 26. Bd1 Nf6 27. Bf3 Nd5 28. Ne4 Rh8 29. h5 Rh6 30. Kf2 f5 31. Nc5 a5 32. Rh1 Bc7 33. Rdd1 Nb6 34. Rde1 Rxe1 35. Rxe1 Kf7 36. Nd3 Nd7 37. b3 Rf6 38. Rh1 Rh6 39. Ke3 Nb6 40. Kd2 Ke7 41. Re1+ Kf7 42. Ne5+ Bxe5 43. Rxe5 Rf6 44. Rc5 Kg7 45. Bxc6 f4 46. Bf3
1540812,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. a4 Qh4 15. g3 Qh3 16. Qf3 Rae8 17. Be3 Bxd3 18. Nd2 Nxe3 19. Rxe3 Rxe3 20. Qxe3 Qf5 21. axb5 axb5 22. Ra6 Rc8 23. Ra7 Rf8 24. Ra6 Rc8 25. Ra7 Rf8 26. Nf3 c5 27. Rxf7 Rxf7 28. Qe8+ Bf8 29. Bxf7+ Qxf7 30. Qxf7+ Kxf7 31. Ne5+ Ke6 32. Nxd3 Kd5 33. Kf1 Kc4 34. Nc1 b4 35. cxb4 cxb4 36. Ke2 Bc5 37. Nd3 Bd4 38. Kd2 g5 39. h3 b3 40. Ke2 h5 41. Kd2 g4 42. hxg4 hxg4 43. Ke2 Bg7 44. Ke3 Bd4+ 45. Ke4 Bg7 46. Nc1
1541526,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re1 Ng4 14. h3 Qh4 15. Qf3 Nxf2 16. Re2 Ng4 17. Nd2 Nf6 18. Qxa8 Bg4 19. Qe4 Nxe4 20. Rxe4 Qg3 21. Nf1 Qd3 22. Re3 Bh2+ 23. Nxh2
1541973,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Be7 5. O-O b5 6. Bb3 Nf6 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qf3 Bg4 16. Qg2 Qh5 17. Nd2 Rae8 18. Rxe8 Rxe8 19. f3 Bh3 20. Qf2 Bf5 21. Bxd5 cxd5 22. Nf1 Bd3 23. Be3 b4 24. Re1 Rc8 25. cxb4 Rc2 26. Bd2 h6 27. Qe3 Bxf1 28. Rxf1 Bxb4 29. Rf2 Rxb2 30. Bxb4 Rxb4 31. Kg2 Qg6 32. Rd2 Qc6 33. a3 Rb1 34. Re2 Qc1 35. Qxc1 Rxc1 36. Re5 Rc2+ 37. Kh3 Ra2 38. Rxd5 Rxa3 39. Rd8+ Kh7 40. f4 Rd3 41. Ra8 Rxd4
1542673,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re2 Ng4 14. h3 Qh4 15. Bd5 Nxf2 16. Rxf2 Be6 17. Bxa8 Rxa8 18. Bf4 Bxf4 19. Qf3 Re8 20. Qxf4 Qe7 21. Nd2 g5 22. Qf6 Qxf6 23. Rxf6 Kg7 24. Rff1 Bd5 25. Rae1 Rxe1 26. Rxe1 Kf6 27. Re5 c6 28. Ne4+ Bxe4 29. Rxe4
1543223,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. c3 O-O 8. Re1 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. Qf3 Bd6 14. Re1 Re8 15. Rxe8+ Qxe8 16. Qe3 Qc6 17. d4 Bf5 18. Qf3 Re8 19. Be3 Qd7 20. h3 Be4 21. Qg4 f5 22. Qh4 f4 23. Bxf4 Bxb1 24. Rxb1 Qf5 25. Rd1 Bxf4 26. g3 Bd6 27. Qg4 Qxg4 28. hxg4 Re7 29. Rb1 Re4 30. f3 Re2 31. f4 g5 32. Kf1 Re4 33. fxg5 Bxg3 34. Kg2 Re1 35. Rxe1 Bxe1 36. Kf3 Bd2 37. Ke2 Bxg5 38. b3 Kf7 39. Kd3 Ke6 40. c4 bxc4+ 41. bxc4 dxc4+ 42. Kxc4 Kd6 43. a4 h6 44. Kc3 Kd5 45. Kd3 Bf6 46. Kc3 Bxd4+ 47. Kb4 Bb6 48. a5 Bd8 49. Kc3 Bxa5+ 50. Kd3 Bb4
1544006,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. d4 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. Qf1 Qh5 19. Bxd5 cxd5 20. f3 Rf6 21. f4 g5 22. Qg2 gxf4 23. Bxf4 Bxf4 24. gxf4 Rg6 25. Kf2 Bh3 26. Qf3 Qh4+ 27. Ke3 Re8+ 28. Kd3 Bf5+
1544530,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Nd2 Nf4 15. Ne4 Nxd3 16. Bg5 Qd7 17. Nxd6 Qxd6 18. Bc2 f6 19. Be3 Rad8 20. Bxd3 Bxd3 21. b4 Qd5 22. Bd4 Bg6
1544984,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 g5 16. Qf3 Bf5 17. Bc2 Bxe4 18. Bxe4 f5 19. Bxd5+ cxd5 20. Bxg5 f4 21. Qxd5+ Kg7 22. Qxd6 f3 23. Qh6+ Qxh6 24. Bxh6+ Kxh6 25. Nd2 Rae8 26. Rd1 Re2 27. b3 Kg5 28. h3 Kf5 29. c4 bxc4 30. bxc4 Rb8 31. Nxf3 Rbb2 32. Rf1 Ke4 33. Kg2 Rxa2 34. d5 Ra3 35. Ng1 Rc2 36. Re1+ Kd4 37. Nf3+ Kc5 38. Rd1 Raa2
1545630,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d3 dxe4 10. dxe4 Bg4 11. Bg5 Qxd1 12. Bxd1 Rad8 13. Nbd2 h6 14. Bh4 Rd6 15. a4 Rfd8 16. axb5 axb5 17. Bxf6 Bxf6 18. Be2 Bg5 19. Nb3 Bxf3 20. Bxf3 b4 21. c4 Nd4 22. Bd1 Nxb3 23. Bxb3 Rd2 24. Rab1 Be7 25. Kf1 R8d4 26. f3 R4d3 27. Rbd1 Bc5 28. Rxd2 Rxd2 29. Re2 Rxe2 30. Kxe2 Bd4 31. Kd3 Bxb2 32. c5 Kf8 33. Kc4 Bc3 34. Kd5 Ke7 35. Kc6 Bd4 36. Kb5 Bc3
