id,MaxEval,MinEval,FinalEval,W<=10,W<=25,W<=50,W<=100,W<=200,W<=500,W>500,B<=10,B<=25,B<=50,B<=100,B<=200,B<=500,B>500,Wprojection,Bprojection,DifProjection
1572787,88,-19,-13,15,7,7,0,0,0,0,16,9,3,2,0,0,0,2697,-46,2651
1573345,969,-28,969,11,12,7,0,1,2,0,17,9,7,3,3,1,1,23677,-42,23635
1574023,981,-76,981,19,10,12,6,1,0,0,31,5,7,6,4,3,0,16934,-236,16698
1574876,149,-9,0,11,4,4,1,1,0,0,10,9,1,1,1,0,0,1800,-10,1790
1575338,85,-137,0,15,5,5,3,0,0,0,19,5,6,1,1,0,0,1004,-2499,-1495
1575925,76,-645,-639,17,5,8,2,0,5,0,20,10,3,3,2,3,0,1420,-12197,-10777
1576602,662,-30,392,9,7,4,1,0,1,0,10,9,3,1,0,0,1,2619,-140,2479
1577081,59,-1814,-1814,12,10,8,12,4,0,1,30,11,2,7,4,0,0,1201,-20255,-19054
1577918,72,-824,-824,9,5,7,4,3,1,0,22,2,5,4,0,0,0,1158,-21714,-20556
1578510,73,0,0,18,6,2,1,0,0,0,20,8,2,0,0,0,0,1575,0,1575
1579081,99,-1445,-1320,19,11,7,10,5,4,0,35,5,6,12,5,1,0,1772,-22902,-21130
1580033,812,-27,812,17,11,1,2,3,0,0,17,11,8,6,4,0,0,28607,-27,28580
1580757,77,-861,-861,9,4,3,1,0,1,1,11,2,8,0,0,0,0,1123,-2807,-1684
1581182,73,-99995,-99995,11,8,2,1,3,2,1,18,5,5,0,2,0,0,920,-23364,-22444
1581750,112,-5,0,18,10,6,2,0,0,0,25,7,5,2,0,0,0,2752,-17,2735
1582422,67,-6,0,30,6,2,1,0,0,0,34,4,2,0,0,0,0,1505,-6,1499
1583102,571,-1389,-1389,19,14,11,12,8,5,1,35,11,14,11,6,6,0,10501,-32877,-22376
1584241,232,-56,-4,24,9,6,2,1,0,0,30,11,2,1,3,0,0,2859,-445,2414
1585019,92,-3,0,24,4,6,1,0,0,0,21,12,4,0,0,0,0,2920,-3,2917
1585654,99983,-931,683,33,14,6,13,17,8,7,42,14,22,19,10,6,9,80000,-1931,78069
1587366,862,-81,862,25,8,6,2,0,0,0,21,19,4,5,2,1,0,33017,-313,32704
1588155,107,-21,0,13,6,1,1,1,0,0,15,4,1,1,1,0,0,1418,-21,1397
1588608,72,-37,0,22,1,0,2,0,0,0,28,1,2,0,0,0,0,1295,-49,1246
1589183,1180,-68,1180,19,11,5,2,6,0,0,14,13,8,5,7,2,0,29511,-188,29323
1589947,1304,-10,1304,11,9,7,4,1,1,0,14,9,8,3,6,1,0,21571,-10,21561
1590624,99,-863,-863,12,6,4,4,2,1,0,23,6,3,1,1,0,0,1569,-13124,-11555
1591208,100,-833,-833,10,7,3,3,3,2,0,14,8,3,4,2,0,0,1378,-5229,-3851
1591755,79,0,0,38,16,1,0,0,0,0,40,13,1,1,0,0,0,2208,0,2208
1592609,104,-1921,-1921,11,11,10,12,11,5,1,39,4,7,8,10,4,0,1372,-63697,-62325
1593625,139,-995,-937,10,3,3,4,1,0,2,13,4,3,3,1,1,0,1514,-6632,-5118
1594109,405,-99998,-99998,13,2,4,1,1,2,1,14,3,5,2,1,1,0,1665,-3936,-2271
1594606,81,-99994,-764,7,6,2,2,4,1,1,18,5,1,1,0,1,1,740,-20559,-19819
1595117,89,0,0,36,14,3,0,0,0,0,52,10,2,0,0,0,0,4014,0,4014
1596062,85,-328,54,7,5,6,0,3,0,0,14,7,3,0,2,1,0,1174,-5149,-3975
1596582,69,-16,-2,8,5,1,0,0,0,0,11,2,2,0,0,0,0,1141,-18,1123
1596968,83,-1730,-1730,24,9,7,3,1,2,1,35,11,2,2,1,1,0,1235,-14296,-13061
1597772,815,4,640,24,12,7,9,0,0,0,35,11,4,12,1,1,0,39757,0,39757
1598709,65,-89,0,15,5,6,0,0,0,0,21,6,1,1,0,0,0,1197,-469,728
1599252,770,-71,761,16,7,4,2,0,0,0,20,5,5,2,1,2,0,9899,-139,9760
1599850,225,0,8,18,15,4,4,1,0,0,35,7,8,3,0,0,0,10852,0,10852
1600656,80,0,0,9,5,3,1,0,0,0,15,7,1,0,0,0,0,1874,0,1874
1601107,495,-48,0,27,10,2,4,2,3,0,33,8,7,3,1,2,0,7716,-235,7481
1601935,987,-30,982,15,5,3,3,1,0,0,13,8,4,4,3,1,0,17634,-56,17578
1602526,176,-128,66,11,5,2,3,1,1,0,15,6,5,2,3,0,0,1934,-1861,73
1603089,101,-99995,-99995,11,7,9,11,6,4,1,23,6,6,6,5,4,0,1393,-29197,-27804
1603852,84,-368,-341,9,4,1,3,1,2,0,10,8,4,0,0,1,0,1602,-1258,344
1604316,162,-966,-916,10,5,3,1,6,1,1,11,4,3,6,3,1,0,1435,-16040,-14605
1604852,417,-992,-992,14,7,5,2,2,3,1,18,10,5,3,2,1,0,4010,-25469,-21459
1605512,82,-948,-937,8,12,6,4,2,1,0,19,9,5,2,1,0,0,1631,-6366,-4735
1606121,83,-10,0,21,5,1,1,0,0,0,21,7,2,0,0,0,0,1587,-15,1572
1606668,1137,-1,1137,13,12,9,5,3,2,0,22,11,11,5,7,3,0,43057,-1,43056
1607557,99995,-17,99995,14,5,9,2,0,0,0,10,7,5,8,2,1,1,16406,-17,16389
1608159,87,-20,85,16,7,4,3,0,0,0,21,5,5,3,0,0,0,3571,-20,3551
1608753,99993,21,99993,22,8,3,4,2,0,1,24,11,4,4,6,2,4,52393,0,52393
1609595,99,-1814,-1814,11,12,3,7,11,0,1,25,13,1,4,3,3,0,1875,-32330,-30455
1610359,163,-105,-50,18,6,6,4,1,0,0,20,5,6,5,1,0,0,2000,-2030,-30
1610987,96,-100000,-100000,20,5,7,8,2,2,1,24,11,3,6,3,1,0,1121,-36693,-35572
1611752,82,-1819,-1819,7,2,1,2,2,1,1,9,4,2,1,0,1,0,839,-5153,-4314
1612150,297,-99999,-99999,12,2,4,1,3,1,2,16,6,3,3,1,1,0,1940,-9069,-7129
1612698,866,-91,866,23,5,5,2,2,0,0,29,6,3,7,1,0,1,7177,-394,6783
1613437,174,-86,-3,9,8,3,4,1,0,0,16,5,6,2,2,0,0,1814,-932,882
1613998,1217,-136,1217,10,9,2,2,1,2,0,7,12,5,7,6,1,0,22553,-753,21800
1614641,164,-67,0,26,10,5,7,2,0,0,24,13,5,7,2,0,0,2863,-387,2476
1615432,526,-987,-882,14,3,3,4,1,2,1,16,4,2,4,2,3,0,3625,-7968,-4343
1616002,187,-99995,-99995,16,8,5,8,1,1,2,27,8,4,5,1,1,0,3577,-12602,-9025
1616733,98,-100000,-100000,11,5,2,2,0,1,2,18,5,3,0,1,1,0,1270,-10582,-9312
1617268,340,-667,-667,8,8,3,2,1,1,1,9,7,4,6,2,0,0,7515,-2622,4893
1617797,62,-869,-869,17,11,4,0,3,1,0,29,6,2,1,2,0,0,1186,-22822,-21636
1618470,1094,-118,1081,15,10,4,6,2,0,0,22,13,7,4,2,1,1,21478,-562,20916
1619277,73,-51,0,25,1,0,1,0,0,0,25,2,3,0,0,0,0,1262,-94,1168
1619828,432,-102,0,39,5,9,2,1,1,0,43,11,6,3,1,1,0,13405,-295,13110
1620783,931,11,931,13,3,7,1,0,0,0,11,7,6,2,0,0,1,5660,0,5660
1621298,341,-58,326,22,10,5,1,1,0,0,23,6,5,7,0,0,0,6464,-60,6404
1621969,82,-99997,-99997,10,3,4,4,2,2,1,21,3,2,3,2,0,0,1485,-8204,-6719
1622545,59,-100000,-100000,15,1,1,0,0,1,1,18,2,0,0,0,0,0,1027,-10078,-9051
1622983,1284,-494,1258,16,10,6,9,4,6,1,23,10,8,7,6,6,2,27996,-13666,14330
1623911,860,4,860,12,10,4,5,6,0,0,24,11,7,4,5,2,0,28950,0,28950
1624715,1030,-795,1030,4,6,0,1,2,2,0,5,6,1,2,0,2,1,3579,-2290,1289
1625111,230,-952,-952,10,8,4,5,3,3,0,16,4,7,5,3,1,0,4557,-10178,-5621
1625721,128,-36,0,18,9,8,4,0,0,0,27,6,7,4,0,0,0,2097,-211,1886
1626435,84,-15,16,9,4,3,0,0,0,0,14,3,1,1,0,0,0,1277,-33,1244
1626863,761,-66,761,16,3,3,0,0,0,0,16,5,1,2,0,0,1,4700,-323,4377
1627368,176,-99994,-99994,8,5,6,5,2,4,1,14,6,5,6,1,1,0,2123,-16384,-14261
1627945,224,-781,-678,10,1,3,2,0,4,0,13,5,4,2,2,0,0,2021,-11257,-9236
1628442,67,-99993,-1129,15,5,2,6,1,2,2,23,3,4,3,0,0,1,1154,-24134,-22980
1629044,99997,-105,99997,12,5,6,7,2,3,0,15,7,3,7,7,2,1,28658,-623,28035
1629732,177,-40,-33,15,5,4,1,1,0,0,16,9,0,3,1,0,0,2437,-166,2271
1630278,69,-425,-375,15,7,2,3,0,2,0,20,6,4,1,2,0,0,807,-3320,-2513
1630866,802,-596,800,14,6,8,4,1,1,1,21,4,6,5,3,1,2,5554,-10370,-4816
1631552,75,-949,-949,14,13,6,6,3,1,0,27,12,3,7,1,0,0,1408,-18658,-17250
1632327,103,-18,0,36,11,4,2,0,0,0,44,7,4,4,0,0,0,2660,-99,2561
1633220,103,-20,0,18,11,6,4,0,0,0,24,10,6,4,0,0,0,3108,-69,3039
1633934,176,-904,-850,6,7,5,9,1,2,0,17,7,6,4,2,0,0,3136,-13425,-10289
1634560,1258,7,1258,21,17,4,3,0,0,0,29,10,13,4,3,1,0,31874,0,31874
1635451,903,-124,786,28,14,3,4,3,0,0,32,8,11,9,0,1,0,16453,-245,16208
1636348,1394,-35,1394,20,8,6,6,4,3,0,24,18,9,10,6,2,0,48505,-128,48377
1637346,560,-65,466,9,7,3,5,2,2,0,17,6,5,3,3,2,0,14023,-173,13850
1637987,99998,0,99998,14,13,7,2,2,1,0,16,9,7,7,3,1,1,31998,0,31998
1638693,69,-891,-828,9,7,3,5,4,1,0,19,6,2,3,0,1,0,1432,-8144,-6712
1639243,75,-99997,-99997,21,14,8,9,5,2,3,37,13,9,4,3,3,1,1098,-83278,-82180
1640248,77,0,28,24,13,1,0,0,0,0,27,13,1,0,0,0,0,2716,0,2716
1640917,85,-17,-1,30,7,1,1,0,0,0,31,7,2,0,0,0,0,2077,-62,2015
1641589,767,-937,-873,3,4,0,5,3,6,2,14,0,1,5,2,5,2,3767,-15082,-11315
1642137,116,-695,-655,14,10,9,0,1,2,0,24,8,4,2,2,0,0,1325,-17817,-16492
1642781,691,-55,691,9,3,0,1,0,0,0,10,4,0,1,1,1,0,2706,-62,2644
1643183,823,-430,787,11,4,7,5,2,3,1,17,4,11,5,6,1,1,22327,-962,21365
1643897,296,-50,0,17,11,6,1,2,1,0,23,10,8,2,1,1,0,3672,-164,3508
1644637,2267,-13,2267,16,8,3,4,3,1,0,28,6,8,5,6,2,0,44426,-23,44403
1645462,914,-90,914,12,7,3,2,0,1,0,15,4,2,6,3,1,0,14921,-90,14831
1646034,838,13,803,17,6,5,1,0,0,0,26,9,7,2,3,0,0,29491,0,29491
1646774,92,-1103,-1103,13,9,7,8,6,2,0,24,8,8,5,6,0,0,1400,-41306,-39906
1647558,70,-20,0,41,9,1,0,0,0,0,42,8,2,0,0,0,0,1400,-114,1286
1648372,224,-679,-637,13,12,6,5,8,1,0,25,5,11,7,3,0,0,3160,-20387,-17227
1649158,156,-100000,-100000,10,4,1,0,0,0,1,11,4,2,1,0,0,0,2210,-4000,-1790
1649573,99998,-407,99998,15,4,6,5,6,7,1,13,6,6,6,6,10,2,29358,-528,28830
1650356,555,-952,-952,22,7,7,6,5,1,0,31,10,6,3,2,1,0,5970,-20884,-14914
1651170,101,-100000,-100000,9,5,6,1,1,0,2,13,5,7,2,1,0,0,1441,-22274,-20833
1651707,671,-523,637,6,8,5,1,0,1,1,8,7,2,4,4,1,1,10350,-655,9695
1652266,1028,-174,879,15,13,5,6,4,3,0,20,10,11,12,3,1,1,51434,-178,51256
1653179,204,-34,0,44,6,4,1,1,0,0,45,9,2,2,1,0,0,2796,-402,2394
1654064,94,-99999,-99999,8,5,5,4,4,1,1,14,7,4,6,1,0,0,1340,-13034,-11694
1654622,62,-85,0,30,9,1,1,0,0,0,37,5,2,1,1,0,0,1849,-212,1637
1655348,102,0,0,12,7,3,1,0,0,0,14,6,4,1,0,0,0,2371,0,2371
1655851,968,-609,968,15,11,1,4,0,1,0,16,9,5,2,2,0,2,10768,-2617,8151
1656482,97,-48,0,19,5,1,2,0,0,0,23,6,1,2,0,0,0,1480,-414,1066
1657055,85,-50,0,32,3,3,0,0,0,0,35,2,3,0,0,0,0,1614,-106,1508
1657726,312,-99999,-99999,7,8,8,6,2,2,2,14,8,6,4,5,2,0,6143,-8500,-2357
1658364,251,-12,0,26,5,3,5,0,0,0,31,9,4,3,0,0,0,7623,-12,7611
1659131,75,-9,0,18,7,3,0,0,0,0,24,8,1,0,0,0,0,1493,-21,1472
1659720,144,-14,0,21,6,2,3,0,0,0,28,6,3,0,1,0,0,1806,-81,1725
1660376,72,-645,-645,10,12,5,5,1,0,0,24,10,2,3,0,0,0,977,-10879,-9902
1661026,748,-1930,-1930,43,8,11,12,9,6,2,64,17,9,6,4,5,2,12368,-26753,-14385
1662464,71,0,0,30,7,2,0,0,0,0,32,6,1,1,0,0,0,1457,0,1457
1663149,66,-153,0,14,6,1,1,1,0,0,15,8,0,0,1,0,0,958,-605,353
1663638,60,-832,-832,6,13,5,7,0,1,0,23,11,3,1,0,1,0,707,-13688,-12981
1664281,149,23,122,11,5,1,1,0,0,0,12,5,1,2,0,0,0,2205,0,2205
1664706,141,-80,0,24,5,3,3,0,0,0,32,5,3,1,0,0,0,3081,-80,3001
1665382,866,5,866,21,6,4,2,1,0,0,26,9,9,4,2,0,0,15954,0,15954
1666158,459,-33,305,12,12,9,3,1,0,0,25,12,2,5,2,1,0,8962,-106,8856
1666893,282,-778,-597,19,10,9,12,5,0,1,45,7,5,7,6,1,0,6869,-20485,-13616
1667906,81,15,64,8,3,3,0,0,0,0,10,5,3,0,0,0,0,1772,0,1772
1668322,1261,-6,1158,19,10,4,2,3,1,0,35,7,9,8,4,0,0,43239,-6,43233
1669247,222,-76,-76,22,7,3,3,1,0,0,22,10,4,2,1,0,0,2846,-310,2536
1669892,158,-25,59,21,7,3,1,1,0,0,25,4,2,4,0,0,0,2630,-28,2602
1670509,136,-25,0,13,4,2,3,0,0,0,15,7,1,2,1,0,0,1677,-46,1631
1671023,763,-71,0,27,10,7,3,0,3,1,42,4,5,6,4,1,1,16752,-436,16316
1671959,99988,17,99988,11,7,7,4,1,12,2,11,6,6,10,11,3,6,54007,0,54007
1672782,94,-69,-8,13,11,6,5,0,0,0,22,8,6,6,0,0,0,1390,-1300,90
1673463,1172,-854,-854,12,10,3,2,2,6,2,23,7,5,5,5,5,0,20905,-10796,10109
1674233,88,-99994,-1062,10,9,5,8,6,4,1,27,5,6,5,2,3,2,1361,-53661,-52300
1675004,1139,35,1096,7,7,5,1,0,0,0,10,5,3,3,5,1,0,23066,0,23066
1675512,108,-830,-830,21,12,13,16,8,1,0,31,13,13,12,6,2,0,1302,-40915,-39613
1676599,695,17,606,19,9,1,2,0,1,0,29,9,3,3,1,1,0,11614,0,11614
1677326,1432,-94,1390,16,7,3,5,2,1,0,21,7,5,12,2,2,0,29370,-641,28729
1678088,100000,-94,100000,66,14,11,3,5,0,5,63,20,11,4,5,1,5,19658,-825,18833
1679547,826,-564,0,9,9,4,4,4,3,1,11,7,7,4,9,3,0,15770,-2918,12852
1680247,100000,-405,100000,34,10,6,7,3,2,2,29,13,9,9,5,4,3,53088,-1910,51178
1681285,99995,-5,99995,11,12,5,6,0,0,0,17,10,7,4,3,1,1,17341,-6,17335
1681983,1004,-38,1004,28,12,10,6,2,0,0,31,10,9,9,8,0,0,57185,-59,57126
1682941,651,-157,0,16,9,4,8,1,1,1,27,6,8,4,4,1,0,14321,-894,13427
1683724,1137,-205,1130,12,6,3,2,1,2,0,8,6,7,3,0,3,1,19446,-256,19190
1684254,68,-14,0,57,9,3,1,0,0,0,64,5,4,0,0,0,0,2131,-140,1991
1685322,99996,-71,99996,15,14,6,8,0,0,0,15,10,10,5,4,2,1,14319,-448,13871
1686068,99991,-208,875,11,10,4,4,6,3,1,15,11,8,6,3,3,3,35590,-1658,33932
1686842,99998,-44,99998,20,7,5,4,2,0,0,23,7,6,8,2,1,1,34845,-218,34627
1687604,96,-1266,-1156,9,9,6,6,4,3,1,20,5,7,3,5,2,0,1288,-30892,-29604
1688285,104,-54,0,14,10,1,2,0,0,0,17,9,3,1,0,0,0,1984,-176,1808
1688837,99999,-250,99999,18,6,3,1,2,2,0,18,8,2,3,1,3,1,15381,-369,15012
1689463,60,-677,-655,8,12,2,3,3,1,0,21,6,4,0,2,0,0,1187,-14796,-13609
1690045,612,-10,530,13,11,3,2,5,2,0,10,9,9,5,5,2,0,14599,-10,14589
1690729,73,-1216,-1200,10,4,2,0,4,0,1,16,5,3,0,0,0,0,1261,-10816,-9555
1691207,96,-10,0,22,4,5,1,0,0,0,25,6,2,1,0,0,0,1900,-44,1856
1691814,69,-34,0,9,9,3,1,0,0,0,11,10,4,0,0,0,0,1386,-135,1251
1692302,75,-905,-905,9,11,2,1,0,0,1,14,9,3,1,0,0,0,1864,-1886,-22
1692806,1192,-20,1060,27,12,14,10,1,6,1,35,13,11,13,9,3,1,54021,-65,53956
1693994,83,-13,0,20,6,3,0,0,0,0,18,10,3,0,0,0,0,1621,-24,1597
1694564,67,-542,-530,5,6,1,1,0,0,1,13,4,1,0,0,0,0,1144,-1106,38
1694960,57,-856,-856,10,4,2,2,2,2,0,15,6,1,2,0,1,0,959,-8581,-7622
1695454,101,-158,-43,19,7,6,3,1,0,0,25,8,3,3,1,0,0,1701,-2042,-341
1696118,79,-4,17,18,10,3,0,0,0,0,21,9,3,1,0,0,0,2129,-8,2121
1696716,93,-45,10,14,8,3,1,0,0,0,21,4,3,1,0,0,0,2068,-146,1922
1697248,99994,-12,99994,26,9,7,7,2,1,0,36,10,10,11,5,0,1,46923,-16,46907
1698285,100,-401,-288,24,5,11,8,4,0,0,33,10,10,7,1,1,0,1510,-18067,-16557
1699201,234,-99990,-99990,19,14,14,11,4,1,3,33,20,12,9,2,3,0,4574,-33356,-28782
1700301,68,-26,0,8,6,2,1,0,0,0,12,4,3,0,0,0,0,1315,-70,1245
1700737,802,-13,802,25,16,5,6,2,3,0,24,12,13,7,6,1,1,34820,-13,34807
1701682,995,15,995,21,9,5,4,3,2,0,22,14,8,4,7,1,0,44609,0,44609
1702525,92,0,39,10,4,6,1,0,0,0,9,11,3,0,0,0,0,1517,0,1517
1703001,98,-753,0,21,6,4,3,1,2,1,21,10,3,4,2,1,1,1675,-1914,-239
1703707,72,-1,0,24,7,0,0,0,0,0,29,2,1,0,0,0,0,1694,-1,1693
1704284,642,-34,642,17,11,2,3,1,0,0,22,8,5,4,4,0,0,16625,-38,16587
1704963,1452,-120,1452,12,6,2,2,1,1,0,22,3,0,5,1,2,1,11728,-388,11340
1705559,145,-752,0,9,3,4,5,3,3,0,12,5,3,3,2,3,0,1301,-10478,-9177
1706089,1671,-97,1671,29,6,3,6,1,0,0,36,4,1,4,3,3,1,17085,-221,16864
1706912,1323,-60,1314,7,7,2,3,0,0,0,7,8,2,1,1,0,1,3646,-275,3371
1707340,69,-10,0,41,10,1,0,0,0,0,46,10,1,1,0,0,0,2339,-25,2314
1708214,74,-14,0,33,10,2,0,0,0,0,34,12,1,1,0,0,0,2308,-19,2289
1708981,74,-99994,-99993,5,6,3,4,0,2,4,15,7,7,0,0,0,1,1150,-18546,-17396
1709554,113,-140,0,22,8,2,3,3,0,0,28,13,2,2,1,0,0,1919,-1541,378
1710287,72,-100000,-100000,31,4,6,4,3,2,1,41,6,6,3,1,1,0,1205,-61314,-60109
1711167,288,-572,-5,12,10,3,3,1,0,1,17,10,6,3,1,2,0,4103,-4639,-536
1711842,80,-4,0,21,11,3,0,0,0,0,21,9,3,2,0,0,0,2266,-9,2257
1712973,296,-1314,-1314,12,6,4,0,0,2,2,13,5,7,1,1,2,1,2683,-9069,-6386
1713514,381,-810,-442,19,7,8,3,4,5,1,24,6,7,5,4,1,2,4657,-9214,-4557
1714280,894,-28,894,19,7,5,1,1,0,0,16,7,7,8,2,0,0,12721,-45,12676
1714943,76,-99996,-99996,13,7,7,3,2,1,1,26,6,5,1,1,0,0,893,-31520,-30627
1715596,89,-99997,-99997,10,6,7,4,3,0,2,17,10,3,4,2,0,0,2166,-8262,-6096
1716202,74,-2,0,22,11,3,0,0,0,0,31,9,2,0,0,0,0,3023,-2,3021
1716902,916,27,916,6,8,4,1,0,0,0,11,4,6,1,5,0,0,10520,0,10520
1717411,802,-10,802,15,4,4,2,0,0,0,12,8,3,2,0,1,1,7054,-18,7036
1717927,161,-169,0,20,7,4,2,1,0,0,27,6,5,1,1,0,0,2700,-1699,1001
1718600,1466,0,1466,12,13,5,2,2,1,0,18,9,7,7,4,3,0,28867,0,28867
1719390,99997,-148,99997,12,11,4,4,5,0,0,15,7,8,8,4,3,1,24204,-285,23919
1720112,1169,-3,885,13,10,7,1,1,1,1,20,5,2,3,4,3,1,22198,-3,22195
1720749,86,-1252,-1200,17,7,8,5,2,0,0,36,3,5,4,0,0,0,1341,-26602,-25261
1721497,83,0,9,18,10,2,0,0,0,0,21,7,3,1,0,0,0,2128,0,2128
1722063,70,-99995,-99995,13,7,11,4,5,4,1,29,11,5,3,0,1,1,1347,-32601,-31254
1722834,875,0,875,11,9,2,3,1,0,0,19,7,5,6,1,1,0,14815,0,14815
1723495,810,-69,800,15,6,4,6,2,0,0,16,7,6,3,4,2,0,21389,-240,21149
1724140,857,-58,857,17,2,3,7,2,0,0,17,4,6,3,1,1,1,9119,-71,9048
1724756,262,0,0,14,6,7,4,1,0,0,13,13,8,3,0,0,0,6456,0,6456
1725385,113,-128,0,15,3,4,3,0,1,0,15,7,4,2,1,0,0,2122,-718,1404
1725936,1506,-25,1485,8,5,0,2,0,0,0,10,4,1,0,0,1,1,4891,-133,4758
1726337,963,-12,0,30,20,6,3,1,0,1,39,17,8,3,1,0,1,10945,-12,10933
1727324,100,-11,-11,12,8,3,1,0,0,0,12,11,0,3,0,0,0,1761,-39,1722
1727839,595,-64,9,17,10,10,6,0,2,0,24,9,5,5,2,3,0,8853,-270,8583
1728595,1178,-182,1178,21,6,8,4,2,0,0,17,10,10,5,2,2,0,10617,-808,9809
1729348,979,-11,691,13,1,3,1,0,1,0,16,2,6,2,2,1,0,19085,-12,19073
1729895,112,0,0,26,6,3,1,0,0,0,27,8,2,2,0,0,0,2630,0,2630
1730555,196,-14,-7,25,7,4,4,2,0,0,32,6,1,6,1,0,0,4552,-110,4442
1731292,79,-1336,-1336,5,5,2,2,0,2,1,14,4,1,1,0,0,0,1395,-9553,-8158
1731726,86,-65,0,20,12,1,2,0,0,0,25,9,2,2,0,0,0,2318,-180,2138
1732378,726,-23,726,13,10,1,2,0,0,0,10,10,5,2,2,1,0,10405,-55,10350
1732924,278,-50,15,34,8,1,2,0,1,0,34,12,4,2,1,0,0,2484,-339,2145
1735018,100,-54,0,23,6,5,4,0,0,0,22,10,5,3,0,0,0,1610,-406,1204
1735702,84,0,5,14,2,6,0,0,0,0,17,5,3,1,0,0,0,2387,0,2387
1736219,662,-90,662,17,7,5,7,4,0,0,18,7,9,6,5,1,0,17444,-674,16770
1736960,198,-200,0,16,7,0,4,1,0,0,23,5,1,2,2,0,0,2363,-1741,622
1737546,263,-28,254,7,7,0,2,0,0,0,9,5,2,1,1,0,0,2517,-28,2489
1737945,91,-13,0,22,4,4,1,0,0,0,23,4,3,2,0,0,0,1491,-13,1478
1738530,817,-70,811,11,4,2,3,1,0,0,9,7,2,3,1,2,0,7349,-169,7180
1739012,155,-99995,-99995,11,4,3,2,2,1,2,15,5,1,4,1,1,0,1813,-19550,-17737
1739530,123,-1159,-1159,14,8,5,5,0,2,0,21,5,9,2,0,0,0,1681,-16946,-15265
1740152,907,-279,907,12,5,5,2,2,1,0,20,2,3,4,5,2,0,9701,-2657,7044
1740778,932,3,929,18,9,7,6,1,0,0,17,8,12,9,3,1,0,34841,0,34841
1741552,64,-1267,-1241,5,6,5,6,2,1,1,13,5,6,2,2,0,0,1028,-13260,-12232
1742070,83,-1130,-1130,7,5,4,4,0,0,1,16,4,5,0,1,0,0,1251,-18869,-17618
1742571,199,-165,5,18,8,9,7,0,0,0,22,8,10,4,1,0,0,4109,-1174,2935
1743313,779,0,779,10,3,6,2,1,0,0,13,6,5,2,4,0,0,15874,0,15874
1743867,1098,-90,1098,14,7,4,8,5,0,0,18,7,8,6,8,2,0,28154,-193,27961
1744629,124,-79,0,27,7,5,3,2,0,0,32,7,8,3,1,0,0,3076,-567,2509
1745423,99997,-68,99997,19,6,5,5,2,1,0,17,6,6,6,3,1,1,15042,-149,14893
1746080,79,-99995,-1605,11,2,0,2,0,0,3,14,5,1,1,1,0,1,1356,-8652,-7296
1746539,843,-89,843,13,8,4,2,1,3,0,18,5,4,4,4,2,0,17068,-568,16500
1747167,2672,-106,2672,14,11,1,2,1,1,0,15,9,3,7,2,4,0,22361,-180,22181
1747835,150,-137,-137,9,7,6,3,2,0,0,11,10,4,5,0,0,0,2598,-473,2125
1748383,73,-907,-907,17,16,15,13,4,0,0,35,16,10,5,4,1,0,1423,-34899,-33476
1749383,286,-7,42,20,8,4,3,4,0,0,27,9,12,4,1,0,0,11787,-7,11780
1750187,99999,36,99999,22,10,12,4,1,0,0,21,7,9,14,4,0,1,49504,0,49504
1751049,70,-115,0,12,5,6,3,1,0,0,10,11,3,3,1,0,0,1119,-1438,-319
1751601,203,-160,0,23,5,5,2,2,0,0,31,4,3,1,1,1,0,2861,-442,2419
1752281,77,-1327,-1327,14,13,7,2,1,0,1,26,9,6,1,1,0,0,1623,-9505,-7882
1752986,2736,-26,2736,12,14,6,3,5,3,0,12,12,15,6,7,6,0,48512,-40,48472
1753863,106,-626,-626,14,6,3,0,3,1,0,15,8,3,1,1,0,0,1474,-9603,-8129
1754387,1246,-353,0,70,10,9,4,3,2,1,78,12,9,2,3,1,1,4827,-3213,1614
1755809,99998,-44,99998,12,6,9,3,2,1,0,14,9,8,6,2,3,1,27787,-85,27702
1756502,79,-62,-5,15,10,5,2,0,0,0,19,6,7,2,0,0,0,1465,-629,836
1757090,1106,15,1106,22,6,4,2,0,0,0,24,8,5,4,3,1,0,19665,0,19665
1757822,140,-2,0,22,6,5,1,0,0,0,27,4,3,2,0,0,0,2936,-2,2934
1758441,224,-816,-780,15,9,5,8,2,1,1,22,9,5,5,3,1,0,3235,-11910,-8675
1759153,329,-700,-700,11,6,7,2,2,2,1,8,9,8,4,4,0,0,4417,-3144,1273
1759732,1444,-79,1236,20,13,13,5,2,3,0,32,17,7,7,4,5,0,33769,-580,33189
1760749,1322,-24,1322,7,8,7,2,0,1,1,14,5,4,2,1,5,0,11990,-24,11966
1761301,100000,-76,100000,14,6,8,6,2,0,1,18,7,4,4,7,2,2,35398,-91,35307
1762025,177,-99998,-99998,15,9,3,5,2,4,1,23,5,11,1,1,1,0,2596,-16396,-13800
1762727,271,0,0,49,11,11,3,1,0,0,54,13,11,3,1,0,0,9535,0,9535
1763892,166,-100000,-100000,13,5,1,2,4,1,2,18,7,1,1,4,1,0,1807,-23282,-21475
1764481,117,0,0,18,10,2,1,0,0,0,17,12,3,1,0,0,0,2710,0,2710
1765075,192,-99997,-99997,16,10,7,7,4,6,2,26,9,9,7,6,2,0,2369,-19093,-16724
1765962,102,-165,0,32,7,5,7,1,0,0,38,11,6,2,1,0,0,3653,-1355,2298
1766852,84,-753,-753,5,8,5,6,1,2,0,11,7,7,2,2,0,0,1320,-10467,-9147
